[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
65.5,-0.4066755,-0.73595,92.1037,-0.4066755,-0.73595,92.1037,-17.8377755,0.41395,132.954,20.5615245,0.23115,132.81,-18.2023755,-1.01015,83.4094,16.1844245,-1.54995,81.1588,-16.4208755,4.31365,46.8822,12.0202245,-5.05115,43.638,-15.7900855,10.02335,5.91199,8.5791245,-22.67795,7.57097,-23.4594755,18.26445,1.95964,14.1132245,-15.57035,1.78591
66,-0.5289255,-0.70705,92.0994,-0.5289255,-0.70705,92.0994,-18.0085755,0.55325,132.908,20.3871245,0.22315,132.829,-18.3274755,-0.92725,83.4299,16.0591245,-1.51315,81.1374,-16.4693955,4.14225,46.8755,11.9947245,-4.91195,43.5999,-15.8044155,9.81955,5.90071,8.5931245,-22.86645,7.72532,-23.4635755,18.05105,1.95919,14.1022245,-15.81925,1.8172
66.5,-0.6507955,-0.67825,92.1015,-0.6507955,-0.67825,92.1015,-18.1785755,0.69175,132.868,20.2164245,0.22055,132.855,-18.4529755,-0.85265,83.4571,15.9338245,-1.47705,81.1222,-16.5261155,3.96465,46.876,11.9744245,-4.75755,43.5662,-15.8244355,9.60445,5.89292,8.6066245,-23.04615,7.89364,-23.4711755,17.83025,1.95629,14.0898245,-16.06595,1.85265
67,-0.7722055,-0.64965,92.1092,-0.7722055,-0.64965,92.1092,-18.3473755,0.82945,132.834,20.0462245,0.22185,132.887,-18.5794755,-0.78735,83.4878,15.8089245,-1.44315,81.1131,-16.5864755,3.78295,46.8808,11.9617245,-4.58485,43.5353,-15.8458055,9.38285,5.88729,8.6186245,-23.21975,8.07497,-23.4807755,17.60475,1.95205,14.0748245,-16.31105,1.8919
67.5,-0.8923655,-0.62135,92.1242,-0.8923655,-0.62135,92.1242,-18.5132755,0.96435,132.81,19.8807245,0.22985,132.927,-18.7071755,-0.73415,83.5239,15.6837245,-1.41055,81.1125,-16.6554755,3.60035,46.8921,11.9579245,-4.39345,43.5115,-15.8700355,9.15035,5.88396,8.6298245,-23.38145,8.27324,-23.4927755,17.37325,1.94597,14.0615245,-16.55295,1.9392
68,-1.0117355,-0.59375,92.1425,-1.0117355,-0.59375,92.1425,-18.6789755,1.09765,132.79,19.7154245,0.24005,132.969,-18.8345755,-0.68855,83.5612,15.5595245,-1.37945,81.1154,-16.7257555,3.41115,46.9048,11.9609245,-4.18705,43.4893,-15.8940055,8.91145,5.88084,8.6440245,-23.53425,8.48454,-23.5060755,17.13655,1.93899,14.0469245,-16.79195,1.98938
68.5,-1.1301255,-0.56585,92.1657,-1.1301255,-0.56585,92.1657,-18.8434755,1.22865,132.777,19.5514245,0.25505,133.017,-18.9633755,-0.65375,83.6004,15.4360245,-1.34995,81.1244,-16.7997755,3.22075,46.9203,11.9735245,-3.95605,43.4703,-15.9161755,8.66725,5.87801,8.6603245,-23.67665,8.71361,-23.5203755,16.89575,1.93132,14.0352245,-17.02805,2.04731
69,-1.2469855,-0.53845,92.1919,-1.2469855,-0.53845,92.1919,-19.0067755,1.35645,132.768,19.3899245,0.27365,133.067,-19.0921755,-0.62715,83.6396,15.3127245,-1.32165,81.1375,-16.8743755,3.02985,46.9365,11.9927245,-3.71145,43.4556,-15.9359855,8.41885,5.87448,8.6814245,-23.81135,8.95638,-23.5345755,16.65175,1.92411,14.0262245,-17.26225,2.11231
69.5,-1.3629255,-0.51135,92.2198,-1.3629255,-0.51135,92.2198,-19.1703755,1.48225,132.763,19.2267245,0.29345,133.118,-19.2202755,-0.60885,83.6781,15.1906245,-1.29515,81.1523,-16.9494755,2.83425,46.9526,12.0225245,-3.44665,43.4414,-15.9540755,8.16775,5.8707,8.7101245,-23.93155,9.21471,-23.5487755,16.40555,1.9166,14.0192245,-17.49035,2.18158
70,-1.4768455,-0.48375,92.2502,-1.4768455,-0.48375,92.2502,-19.3331755,1.60435,132.762,19.0634245,0.31795,133.169,-19.3483755,-0.60015,83.7148,15.0694245,-1.27075,81.1709,-17.0219755,2.63775,46.9676,12.0647245,-3.15635,43.4315,-15.9677855,7.91615,5.86546,8.7491245,-24.03755,9.49473,-23.5625755,16.15795,1.91024,14.0194245,-17.71365,2.26431
70.5,-1.5893755,-0.45615,92.28,-1.5893755,-0.45615,92.28,-19.4963755,1.72415,132.762,18.9010245,0.34405,133.218,-19.4754755,-0.59645,83.7495,14.9497245,-1.24715,81.1892,-17.0937755,2.44265,46.9823,12.1130245,-2.85605,43.4225,-15.9786055,7.66565,5.85947,8.7970245,-24.13645,9.78329,-23.5745755,15.91045,1.90466,14.0228245,-17.93405,2.35195
71,-1.7003955,-0.42825,92.3102,-1.7003955,-0.42825,92.3102,-19.6601755,1.84175,132.764,18.7358245,0.37165,133.264,-19.6011755,-0.60065,83.782,14.8305245,-1.22705,81.2079,-17.1634755,2.24415,46.995,12.1778245,-2.53035,43.4159,-15.9887455,7.41625,5.85353,8.8591245,-24.21185,10.0934,-23.5861755,15.66435,1.89979,14.0324245,-18.14285,2.4514
71.5,-1.8088055,-0.39945,92.3402,-1.8088055,-0.39945,92.3402,-19.8234755,1.95615,132.766,18.5699245,0.40275,133.307,-19.7252755,-0.61185,83.8114,14.7133245,-1.20865,81.2265,-17.2285755,2.04475,47.0061,12.2563245,-2.18285,43.4123,-15.9949955,7.16945,5.84617,8.9367245,-24.27135,10.4221,-23.5962755,15.41895,1.89633,14.0479245,-18.34415,2.56275
72,-1.9163455,-0.37045,92.3686,-1.9163455,-0.37045,92.3686,-19.9881755,2.06915,132.767,18.4032245,0.43445,133.345,-19.8481755,-0.62575,83.8388,14.5972245,-1.19225,81.2433,-17.2936755,1.84725,47.0165,12.3422245,-1.82705,43.4097,-16.0002055,6.92505,5.83826,9.0237245,-24.32025,10.7583,-23.6051755,15.17525,1.89355,14.0674245,-18.53965,2.68077
72.5,-2.0208255,-0.34015,92.3953,-2.0208255,-0.34015,92.3953,-20.1525755,2.18035,132.766,18.2347245,0.46785,133.377,-19.9682755,-0.64595,83.8635,14.4829245,-1.18015,81.2576,-17.3551755,1.64825,47.0247,12.4516245,-1.44665,43.412,-16.0073255,6.68525,5.83182,9.1303245,-24.33745,11.1169,-23.6130755,14.93535,1.89171,14.0938245,-18.71555,2.81831
73,-2.1231255,-0.30885,92.4206,-2.1231255,-0.30885,92.4206,-20.3165755,2.28985,132.763,18.0660245,0.50385,133.404,-20.0865755,-0.67015,83.8859,14.3706245,-1.17005,81.2699,-17.4154755,1.44975,47.0327,12.5736245,-1.05105,43.416,-16.0129755,6.44755,5.82435,9.2492245,-24.33775,11.4883,-23.6201755,14.69695,1.89034,14.1237245,-18.88185,2.96524
73.5,-2.2236955,-0.27725,92.4434,-2.2236955,-0.27725,92.4434,-20.4810755,2.39835,132.757,17.8965245,0.53965,133.424,-20.2026755,-0.69565,83.9065,14.2599245,-1.16295,81.2791,-17.4746755,1.25215,47.0398,12.7083245,-0.64895,43.4238,-16.0199655,6.21305,5.81749,9.3793245,-24.32065,11.8672,-23.6265755,14.46105,1.88948,14.1577245,-19.03455,3.12443
74,-2.3207655,-0.24385,92.4628,-2.3207655,-0.24385,92.4628,-20.6444755,2.50585,132.744,17.7270245,0.57745,133.435,-20.3161755,-0.72585,83.9246,14.1523245,-1.16065,81.2832,-17.5341755,1.05565,47.0457,12.8691245,-0.22805,43.4368,-16.0300155,5.98195,5.81169,9.5239245,-24.26695,12.2641,-23.6318755,14.22885,1.88894,14.1957245,-19.16195,3.30593
74.5,-2.4161055,-0.20995,92.481,-2.4161055,-0.20995,92.481,-20.8060755,2.61255,132.729,17.5581245,0.61605,133.443,-20.4285755,-0.75715,83.9419,14.0458245,-1.16035,81.2853,-17.5943755,0.85925,47.0519,13.0391245,0.19995,43.4516,-16.0406355,5.75165,5.80599,9.6746245,-24.19925,12.6678,-23.6367755,13.99725,1.88824,14.2355245,-19.27985,3.49638
75,-2.5082355,-0.17565,92.4958,-2.5082355,-0.17565,92.4958,-20.9662755,2.71845,132.707,17.3914245,0.65405,133.443,-20.5378755,-0.78955,83.9582,13.9431245,-1.16325,81.2828,-17.6558755,0.66505,47.0584,13.2262245,0.62905,43.4738,-16.0541155,5.52285,5.80119,9.8320245,-24.10505,13.0741,-23.6421755,13.76755,1.88735,14.2772245,-19.37105,3.70219
75.5,-2.5978555,-0.14005,92.507,-2.5978555,-0.14005,92.507,-21.1240755,2.82365,132.678,17.2258245,0.69385,133.436,-20.6465755,-0.82395,83.9728,13.8428245,-1.17045,81.2747,-17.7207755,0.47335,47.0646,13.4328245,1.06805,43.4999,-16.0705955,5.29635,5.79742,9.9930245,-23.98205,13.4908,-23.6461755,13.54035,1.88586,14.3216245,-19.44045,3.92997
76,-2.6845955,-0.10465,92.5171,-2.6845955,-0.10465,92.5171,-21.2777755,2.92785,132.646,17.0639245,0.73275,133.425,-20.7532755,-0.85915,83.9873,13.7450245,-1.17915,81.265,-17.7876755,0.28215,47.0714,13.6469245,1.50645,43.5304,-16.0875055,5.06855,5.79366,10.1559245,-23.84255,13.9078,-23.6502755,13.31255,1.88408,14.3664245,-19.49365,4.16669
76.5,-2.7683255,-0.06905,92.5236,-2.7683255,-0.06905,92.5236,-21.4281755,3.03105,132.604,16.9064245,0.77095,133.408,-20.8583755,-0.89455,84.0015,13.6512245,-1.19105,81.2496,-17.8585755,0.09435,47.0793,13.8747245,1.94015,43.5695,-16.1068955,4.84085,5.79076,10.3122245,-23.67645,14.3206,-23.6547755,13.08545,1.88157,14.4118245,-19.51485,4.41902
77,-2.8494255,-0.03255,92.527,-2.8494255,-0.03255,92.527,-21.5742755,3.13355,132.557,16.7525245,0.81055,133.384,-20.9631755,-0.93055,84.0152,13.5600245,-1.20625,81.2293,-17.9348755,-0.08945,47.0875,14.1143245,2.37575,43.6133,-16.1283555,4.61455,5.78868,10.4681245,-23.48985,14.7366,-23.6583755,12.85995,1.87808,14.4602245,-19.51595,4.69115
77.5,-2.9275055,0.00265,92.5298,-2.9275055,0.00265,92.5298,-21.7139755,3.23365,132.506,16.6043245,0.84745,133.36,-21.0661755,-0.96805,84.0287,13.4720245,-1.22175,81.2079,-18.0124755,-0.27205,47.0963,14.3536245,2.80255,43.6637,-16.1480955,4.38595,5.786,10.6131245,-23.28555,15.1406,-23.6613755,12.63285,1.8746,14.5084245,-19.49185,4.96624
78,-3.0028655,0.03825,92.5294,-3.0028655,0.03825,92.5294,-21.8495755,3.33315,132.447,16.4622245,0.88465,133.331,-21.1683755,-1.00565,84.0429,13.3878245,-1.24005,81.1814,-18.0959755,-0.44955,47.107,14.5994245,3.22415,43.7228,-16.1695055,4.15755,5.78422,10.7501245,-23.06145,15.537,-23.6649755,12.40605,1.87,14.5578245,-19.43735,5.25406
78.5,-3.0751655,0.07355,92.5272,-3.0751655,0.07355,92.5272,-21.9785755,3.43065,132.383,16.3259245,0.92135,133.299,-21.2695755,-1.04385,84.0565,13.3063245,-1.25985,81.1518,-18.1823755,-0.62305,47.1177,14.8478245,3.63825,43.7893,-16.1902955,3.92995,5.78229,10.8790245,-22.82125,15.9245,-23.6683755,12.18045,1.86517,14.6102245,-19.35855,5.55151
79,-3.1442455,0.10765,92.5247,-3.1442455,0.10765,92.5247,-22.0996755,3.52485,132.318,16.1977245,0.95605,133.268,-21.3689755,-1.08415,84.0704,13.2288245,-1.28025,81.1216,-18.2696755,-0.79295,47.1292,15.0859245,4.04305,43.8635,-16.2082355,3.70115,5.77989,10.9922245,-22.56335,16.2913,-23.6699755,11.95325,1.86009,14.6644245,-19.24675,5.84736
79.5,-3.2105755,0.14185,92.5207,-3.2105755,0.14185,92.5207,-22.2152755,3.61865,132.247,16.0766245,0.99055,133.235,-21.4671755,-1.12515,84.0851,13.1538245,-1.30225,81.0883,-18.3606755,-0.95805,47.1422,15.3234245,4.43945,43.9491,-16.2261355,3.47235,5.77751,11.0978245,-22.28965,16.6434,-23.6733755,11.72635,1.85487,14.7198245,-19.10165,6.14454
80,-3.2739655,0.17525,92.5163,-3.2739655,0.17525,92.5163,-22.3235755,3.70865,132.176,15.9614245,1.02375,133.202,-21.5628755,-1.16745,84.0993,13.0816245,-1.32465,81.0544,-18.4497755,-1.11935,47.1552,15.5514245,4.82675,44.042,-16.2416255,3.24555,5.77514,11.1903245,-22.00005,16.9725,-23.6755755,11.50115,1.8497,14.7796245,-18.92505,6.43666
80.5,-3.3339755,0.20825,92.5121,-3.3339755,0.20825,92.5121,-22.4246755,3.79705,132.105,15.8551245,1.05645,133.171,-21.6565755,-1.21235,84.1138,13.0133245,-1.34795,81.0206,-18.5388755,-1.27565,47.1684,15.7678245,5.20665,44.1446,-16.2542355,3.01835,5.77205,11.2745245,-21.69355,17.2796,-23.6771755,11.27475,1.84495,14.8402245,-18.71155,6.72046
81,-3.3906055,0.24055,92.5084,-3.3906055,0.24055,92.5084,-22.5175755,3.88335,132.035,15.7569245,1.08775,133.141,-21.7468755,-1.25935,84.129,12.9468245,-1.37205,80.987,-18.6260755,-1.42765,47.1824,15.9727245,5.57475,44.2599,-16.2652455,2.79145,5.76898,11.3453245,-21.36665,17.5547,-23.6801755,11.04885,1.84099,14.9037245,-18.45185,6.98744
81.5,-3.4441055,0.27265,92.5056,-3.4441055,0.27265,92.5056,-22.6041755,3.96625,131.968,15.6653245,1.11875,133.113,-21.8334755,-1.30805,84.1439,12.8832245,-1.39705,80.9551,-18.7086755,-1.57585,47.1964,16.1637245,5.93785,44.3824,-16.2740955,2.56645,5.76579,11.4109245,-21.02235,17.8029,-23.6827755,10.82435,1.83723,14.9701245,-18.15615,7.23886
82,-3.4942555,0.30445,92.5035,-3.4942555,0.30445,92.5035,-22.6832755,4.04795,131.903,15.5808245,1.14895,133.088,-21.9168755,-1.35995,84.1589,12.8224245,-1.42265,80.9245,-18.7879755,-1.71995,47.2099,16.3414245,6.29165,44.5154,-16.2804755,2.34225,5.76268,11.4693245,-20.65545,18.0193,-23.6848755,10.59995,1.8348,15.0378245,-17.81235,7.46961
82.5,-3.5401255,0.33595,92.5036,-3.5401255,0.33595,92.5036,-22.7542755,4.12645,131.846,15.5057245,1.17845,133.067,-21.9938755,-1.41435,84.1741,12.7644245,-1.44935,80.8979,-18.8597755,-1.85995,47.2238,16.5019245,6.63685,44.6581,-16.2845455,2.11785,5.75937,11.5170245,-20.26125,18.1927,-23.6879755,10.37525,1.83318,15.1067245,-17.41495,7.66844
83,-3.5830355,0.36725,92.5049,-3.5830355,0.36725,92.5049,-22.8197755,4.20285,131.794,15.4364245,1.20775,133.048,-22.0670755,-1.47045,84.1889,12.7080245,-1.47695,80.8736,-18.9262755,-1.99805,47.2372,16.6518245,6.97625,44.8076,-16.2879355,1.89495,5.75686,11.5631245,-19.84795,18.3389,-23.6911755,10.15195,1.83248,15.1775245,-16.97965,7.84787
83.5,-3.6213655,0.39855,92.5081,-3.6213655,0.39855,92.5081,-22.8766755,4.27675,131.749,15.3747245,1.23675,133.033,-22.1329755,-1.53035,84.2039,12.6563245,-1.50545,80.8536,-18.9848755,-2.13205,47.2503,16.7838245,7.30585,44.9656,-16.2893355,1.67255,5.75508,11.6004245,-19.39905,18.4345,-23.6939755,9.92835,1.83316,15.2493245,-16.47875,7.98905
84,-3.6559455,0.42965,92.5135,-3.6559455,0.42965,92.5135,-22.9281755,4.34805,131.713,15.3207245,1.26575,133.022,-22.1931755,-1.59145,84.2185,12.6064245,-1.53535,80.8382,-19.0359755,-2.26405,47.2631,16.9045245,7.62905,45.1273,-16.2893955,1.44905,5.7539,11.6334245,-18.92595,18.4956,-23.6971755,9.70385,1.83483,15.3202245,-15.93615,8.10231
84.5,-3.6872555,0.46035,92.5202,-3.6872555,0.46035,92.5202,-22.9736755,4.41675,131.683,15.2720245,1.29395,133.013,-22.2473755,-1.65465,84.2327,12.5587245,-1.56605,80.8263,-19.0801755,-2.39585,47.2758,17.0134245,7.94415,45.2941,-16.2896855,1.22675,5.75432,11.6614245,-18.42745,18.5192,-23.7002755,9.48055,1.83728,15.3935245,-15.34805,8.18927
85,-3.7126955,0.49135,92.5291,-3.7126955,0.49135,92.5291,-23.0108755,4.48185,131.664,15.2326245,1.32335,133.008,-22.2916755,-1.72055,84.2466,12.5181245,-1.59755,80.8204,-19.1152755,-2.52425,47.2883,17.1052245,8.24945,45.4626,-16.2881855,1.00305,5.75571,11.6806245,-17.88835,18.4869,-23.7026755,9.25505,1.84111,15.4644245,-14.69415,8.23377
85.5,-3.7351555,0.52195,92.5396,-3.7351555,0.52195,92.5396,-23.0439755,4.54455,131.652,15.1990245,1.35265,133.005,-22.3312755,-1.78655,84.2603,12.4786245,-1.63045,80.8182,-19.1441755,-2.65285,47.3009,17.1905245,8.54775,45.6313,-16.2868455,0.77885,5.75909,11.6955245,-17.33185,18.4277,-23.7047755,9.02905,1.84537,15.5361245,-14.01195,8.25966
86,-3.7529155,0.55195,92.5512,-3.7529155,0.55195,92.5512,-23.0704755,4.60295,131.649,15.1721245,1.38165,133.005,-22.3616755,-1.85425,84.2731,12.4449245,-1.66365,80.8211,-19.1657755,-2.78145,47.3138,17.2628245,8.83655,45.7982,-16.2851455,0.55385,5.7637,11.7018245,-16.74325,18.3214,-23.7064755,8.80225,1.85046,15.6079245,-13.28115,8.25462
86.5,-3.7662355,0.58185,92.5641,-3.7662355,0.58185,92.5641,-23.0913755,4.65795,131.654,15.1522245,1.41215,133.007,-22.3838755,-1.92285,84.2857,12.4171245,-1.69735,80.8281,-19.1810755,-2.90895,47.3271,17.3235245,9.11615,45.9619,-16.2834355,0.32775,5.77073,11.6990245,-16.13015,18.1766,-23.7069755,8.57355,1.85613,15.6788245,-12.51275,8.2257
87,-3.7759355,0.61115,92.5781,-3.7759355,0.61115,92.5781,-23.1073755,4.70955,131.665,15.1382245,1.44265,133.01,-22.4001755,-1.99125,84.298,12.3928245,-1.73185,80.8387,-19.1911755,-3.03705,47.3412,17.3774245,9.38835,46.1222,-16.2812555,0.10105,5.77924,11.6893245,-15.49995,18.0025,-23.7067755,8.34375,1.86162,15.7499245,-11.71865,8.1798
87.5,-3.7802455,0.63975,92.5923,-3.7802455,0.63975,92.5923,-23.1170755,4.75575,131.684,15.1326245,1.47395,133.014,-22.4064755,-2.05995,84.3091,12.3765245,-1.76555,80.8533,-19.1948755,-3.16595,47.3561,17.4183245,9.65055,46.2739,-16.2785955,-0.12715,5.78897,11.6693245,-14.84605,17.7886,-23.7058755,8.11225,1.86765,15.8200245,-10.89335,8.11309
88,-3.7815755,0.66775,92.6073,-3.7815755,0.66775,92.6073,-23.1226755,4.79895,131.708,15.1309245,1.50605,133.02,-22.4063755,-2.12875,84.32,12.3651245,-1.79945,80.8707,-19.1950755,-3.29525,47.3716,17.4506245,9.90595,46.4214,-16.2766255,-0.35615,5.80064,11.6405245,-14.18135,17.5505,-23.7042755,7.87945,1.87384,15.8897245,-10.05145,8.03517
88.5,-3.7779255,0.69525,92.6219,-3.7779255,0.69525,92.6219,-23.1220755,4.83785,131.737,15.1372245,1.53895,133.026,-22.3990755,-2.19715,84.3305,12.3604245,-1.83245,80.8904,-19.1907755,-3.42505,47.3882,17.4750245,10.15365,46.5593,-16.2728055,-0.58595,5.81313,11.6035245,-13.50125,17.285,-23.7012755,7.64475,1.87912,15.9574245,-9.19085,7.945
89,-3.7702555,0.72215,92.6368,-3.7702555,0.72215,92.6368,-23.1164755,4.87215,131.771,15.1490245,1.57295,133.032,-22.3836755,-2.26505,84.3401,12.3628245,-1.86435,80.9124,-19.1817755,-3.55595,47.4058,17.4877245,10.39535,46.6894,-16.2695455,-0.81655,5.82629,11.5587245,-12.81355,16.9983,-23.6986755,7.40925,1.88469,16.0228245,-8.32215,7.84652
89.5,-3.7590555,0.74845,92.6517,-3.7590555,0.74845,92.6517,-23.1058755,4.90365,131.808,15.1656245,1.60755,133.04,-22.3617755,-2.33325,84.3493,12.3707245,-1.89575,80.9365,-19.1691755,-3.68725,47.4237,17.4915245,10.63105,46.8125,-16.2655655,-1.04815,5.83991,11.5059245,-12.11685,16.6905,-23.6955755,7.17215,1.89011,16.0859245,-7.44175,7.73918
90,-3.7436155,0.77465,92.6653,-3.7436155,0.77465,92.6653,-23.0897755,4.93165,131.847,15.1890245,1.64345,133.046,-22.3340755,-2.40135,84.358,12.3850245,-1.92465,80.9603,-19.1530755,-3.81925,47.4424,17.4875245,10.86225,46.9256,-16.2598155,-1.27975,5.85346,11.4488245,-11.41335,16.3697,-23.6917755,6.93425,1.89437,16.1437245,-6.55615,7.62595
90.5,-3.7247955,0.80045,92.6787,-3.7247955,0.80045,92.6787,-23.0680755,4.95655,131.888,15.2155245,1.67985,133.052,-22.2996755,-2.46935,84.3659,12.4055245,-1.95185,80.9857,-19.1323755,-3.95245,47.4615,17.4725245,11.08915,47.0311,-16.2540755,-1.51225,5.86614,11.3870245,-10.70315,16.0351,-23.6891755,6.69555,1.89894,16.1940245,-5.66485,7.50377
91,-3.7014055,0.82625,92.691,-3.7014055,0.82625,92.691,-23.0401755,4.97905,131.932,15.2492245,1.71755,133.059,-22.2586755,-2.53785,84.3732,12.4322245,-1.97695,81.0112,-19.1065755,-4.08565,47.4801,17.4476245,11.31145,47.127,-16.2470655,-1.74515,5.87848,11.3216245,-9.98295,15.6847,-23.6864755,6.45615,1.90302,16.2378245,-4.76385,7.37195
91.5,-3.6753655,0.85225,92.702,-3.6753655,0.85225,92.702,-23.0071755,4.99985,131.975,15.2858245,1.75575,133.064,-22.2138755,-2.60695,84.3802,12.4627245,-1.99925,81.0357,-19.0775755,-4.21945,47.4987,17.4158245,11.53055,47.215,-16.2384755,-1.97865,5.88972,11.2553245,-9.25445,15.3282,-23.6839755,6.21585,1.90639,16.2709245,-3.85585,7.22981
92,-3.6456355,0.87855,92.7114,-3.6456355,0.87855,92.7114,-22.9684755,5.01885,132.018,15.3268245,1.79455,133.07,-22.1631755,-2.67685,84.3861,12.4988245,-2.01875,81.0602,-19.0429755,-4.35365,47.5166,17.3737245,11.74495,47.2935,-16.2284155,-2.21295,5.89866,11.1885245,-8.51195,14.9599,-23.6825755,5.97535,1.91005,16.2910245,-2.93485,7.07285
92.5,-3.6121955,0.90565,92.7193,-3.6121955,0.90565,92.7193,-22.9226755,5.03645,132.063,15.3729245,1.83515,133.074,-22.1075755,-2.74745,84.3917,12.5387245,-2.03525,81.0834,-19.0029755,-4.48805,47.5335,17.3227245,11.95425,47.3623,-16.2177755,-2.44745,5.90748,11.1214245,-7.75415,14.5808,-23.6818755,5.73425,1.91332,16.2992245,-1.99935,6.90081
93,-3.5762955,0.93285,92.7243,-3.5762955,0.93285,92.7243,-22.8716755,5.05265,132.104,15.4225245,1.87525,133.077,-22.0486755,-2.81915,84.3967,12.5812245,-2.04745,81.1045,-18.9588755,-4.62305,47.5495,17.2632245,12.15625,47.4197,-16.2045955,-2.68295,5.91445,11.0539245,-6.97855,14.1923,-23.6809755,5.49255,1.91642,16.2902245,-1.04645,6.70849
93.5,-3.5362655,0.96135,92.7266,-3.5362655,0.96135,92.7266,-22.8126755,5.06755,132.145,15.4779245,1.91705,133.079,-21.9847755,-2.89185,84.4008,12.6283245,-2.05525,81.1233,-18.9082755,-4.75765,47.564,17.1922245,12.35005,47.4635,-16.1898055,-2.91935,5.91958,10.9881245,-6.17685,13.7898,-23.6807755,5.25025,1.91982,16.2614245,-0.06755,6.49022
94,-3.4942155,0.99035,92.727,-3.4942155,0.99035,92.727,-22.7495755,5.08105,132.186,15.5365245,1.95985,133.079,-21.9180755,-2.96435,84.4047,12.6771245,-2.06035,81.1407,-18.8540755,-4.89235,47.5779,17.1147245,12.53695,47.4983,-16.1747555,-3.15595,5.92495,10.9218245,-5.36115,13.3797,-23.6810755,5.00795,1.92332,16.2217245,0.92475,6.25807
94.5,-3.4491055,1.01975,92.7223,-3.4491055,1.01975,92.7223,-22.6789755,5.09195,132.221,15.6010245,2.00315,133.076,-21.8478755,-3.03775,84.4077,12.7282245,-2.05885,81.1537,-18.7950755,-5.02755,47.5902,17.0240245,12.70685,47.5128,-16.1560355,-3.39335,5.92877,10.8524245,-4.51595,12.9527,-23.6795755,4.76455,1.92711,16.1595245,1.94495,5.99464
95,-3.4005855,1.05015,92.7141,-3.4005855,1.05015,92.7141,-22.6003755,5.10055,132.256,15.6714245,2.04825,133.07,-21.7741755,-3.11085,84.4104,12.7823245,-2.05185,81.1632,-18.7313755,-5.16205,47.6019,16.9218245,12.86365,47.511,-16.1363755,-3.63155,5.9325,10.7818245,-3.64595,12.5111,-23.6781755,4.52025,1.931,16.0775245,2.98935,5.70373
95.5,-3.3503855,1.08065,92.7032,-3.3503855,1.08065,92.7032,-22.5187755,5.10615,132.287,15.7467245,2.09485,133.062,-21.6981755,-3.18265,84.4129,12.8379245,-2.04125,81.17,-18.6653755,-5.29615,47.6132,16.8109245,13.00955,47.4967,-16.1161555,-3.86965,5.93672,10.7082245,-2.76745,12.0643,-23.6760755,4.27635,1.93555,15.9857245,4.04005,5.40294
96,-3.2965355,1.11115,92.6852,-3.2965355,1.11115,92.6852,-22.4267755,5.10595,132.312,15.8314245,2.14355,133.049,-21.6192755,-3.25245,84.4148,12.8961245,-2.02165,81.1697,-18.5955755,-5.42985,47.6241,16.6806245,13.12805,47.4529,-16.0930055,-4.10775,5.94169,10.6254245,-1.86575,11.5971,-23.6711755,4.03095,1.94041,15.8717245,5.10845,5.06899
96.5,-3.2408455,1.14175,92.6648,-3.2408455,1.14175,92.6648,-22.3309755,5.10295,132.335,15.9211245,2.19365,133.033,-21.5385755,-3.32075,84.4165,12.9564245,-1.99795,81.1665,-18.5243755,-5.56225,47.6354,16.5412245,13.23555,47.3971,-16.0692055,-4.34595,5.947,10.5394245,-0.96005,11.1249,-23.6655755,3.78545,1.94548,15.7485245,6.17815,4.7248
97,-3.1826555,1.17175,92.6401,-3.1826555,1.17175,92.6401,-22.2290755,5.09325,132.354,16.0187245,2.24705,133.013,-21.4552755,-3.38565,84.4184,13.0190245,-1.96775,81.1582,-18.4519755,-5.69325,47.6473,16.3860245,13.32475,47.3207,-16.0449755,-4.58335,5.95404,10.4455245,-0.06135,10.6504,-23.6581755,3.54005,1.9514,15.6175245,7.23315,4.3761
97.5,-3.1205155,1.20075,92.6088,-3.1205155,1.20075,92.6088,-22.1171755,5.07485,132.366,16.1289245,2.30385,132.987,-21.3695755,-3.44535,84.4199,13.0859245,-1.92735,81.1417,-18.3777755,-5.82155,47.6602,16.2077245,13.38415,47.2146,-16.0192955,-4.81935,5.963,10.3394245,0.82425,10.1675,-23.6479755,3.29435,1.95771,15.4738245,8.26435,4.0128
98,-3.0573855,1.22915,92.5764,-3.0573855,1.22915,92.5764,-22.0032755,5.05325,132.377,16.2428245,2.36235,132.959,-21.2827755,-3.50315,84.4215,13.1543245,-1.88415,81.1236,-18.3037755,-5.94805,47.6738,16.0215245,13.43745,47.1011,-15.9931455,-5.05545,5.97235,10.2290245,1.69475,9.68824,-23.6367755,3.04865,1.96425,15.3300245,9.27525,3.65426
98.5,-2.9900355,1.25555,92.5394,-2.9900355,1.25555,92.5394,-21.8795755,5.02105,132.382,16.3701245,2.42655,132.926,-21.1933755,-3.55425,84.4234,13.2274245,-1.83075,81.0978,-18.2290755,-6.06895,47.6891,15.8121245,13.46675,46.9636,-15.9681055,-5.28895,5.98434,10.1085245,2.50995,9.22364,-23.6240755,2.80395,1.97148,15.1849245,10.21405,3.30977
